min,max,range,median,mean,std_dev,skewness,kurtosis,vlf_power,lf_power,hf_power,total_power,lf_hf_ratio,lfnu,hfnu,Permutation_Entropy
-0.9604752966460354,0.9424920251192463,1.9029673217652818,-0.3686204929542669,-0.3282899046797235,0.3353585682915287,0.576920140229533,-0.21726227973855794,520356.7284130947,451514.2302336803,206119.2668469206,1177990.2254936956,2.19054840016003,38.32920006143945,17.497536260161752,0.9039390030257278
-0.960550461146537,0.9341393746770896,1.8946898358236266,-0.21594758778762335,-0.1716145892980677,0.3363996602401866,-0.13518633087154056,-0.7906244396169257,1043442.090878419,154657.00281025268,194305.86089788657,1392404.9545865583,0.7959461546634946,11.107185614415917,13.954694735740947,0.9350607501627137
-0.9412878655101112,0.9400070571897916,1.8812949226999027,-0.23359720033665277,-0.19212857007383824,0.3100245411765202,0.06082328349364553,-0.6063222491151627,586930.2648365373,386412.79037663434,79554.43247115344,1052897.487684325,4.857212582300153,36.699944191764175,7.555762398685208,0.9266246990778491
-0.9491434094510852,0.9178009110137988,1.8669443204648841,-0.22193757810328113,-0.17982162790413644,0.2778615163210076,0.1518029077992185,0.045579683811516336,663234.6889782647,70992.29409066962,64221.76467420752,798448.7477431418,1.1054242195120068,8.891277529250704,8.043317101533916,0.9470737392087598
-0.9567972714404211,0.9363104586641582,1.8931077301045793,-0.3250111978078598,-0.26774199705804547,0.30593951485149373,0.36209767468567283,-0.2394482400716078,219188.88649627578,598529.7539527741,141270.03763725198,958988.6780863019,4.236777762384809,62.41259856656106,14.731147600111575,0.9267217744678822
-0.9508029188807418,0.9245184572556449,1.8753213761363865,-0.30856451306271515,-0.22076551090566632,0.3128670902467687,0.10640631310684434,-0.510138453132496,971383.7581548246,61275.79085210328,133326.46899522765,1165986.0180021555,0.4595920923571194,5.255276641918531,11.434654184247789,0.9393285384603741
-0.9627589091168768,0.9394553230464366,1.9022142321633133,-0.40975715155371684,-0.3580030767782746,0.3370590581283389,0.5894549192665635,-0.2663396597097538,636564.5040268808,302544.1984918831,189250.40760723216,1128359.1101259962,1.5986448976098346,26.812758081786576,16.772178813365528,0.8871760644193698
-0.946018015027676,0.9213176107588444,1.8673356257865206,-0.23015942060036026,-0.18054127926232483,0.33439310356593843,-0.08795612556074914,-0.8494242552392013,939337.6191595683,268389.58851331065,164005.96683605513,1371733.1745089341,1.6364623415293191,19.56572848866116,11.956112885785352,0.927572302427452
-0.9596359693647212,0.9263214787820526,1.8859574481467738,-0.4181660955521576,-0.37105479522125384,0.32519574403972384,0.6398603983499237,-0.0430820498340565,489314.55046872504,359960.53421972523,169438.897111927,1018713.9818003773,2.124426801373385,35.334798643242884,16.63262703163031,0.894479831909792
-0.9618969569593794,0.9210705505943012,1.8829675075536807,-0.2010717234393141,-0.16728510020727924,0.31468087473373524,-0.0384039487462197,-0.7216366671119565,530464.4559777242,425249.06995503296,158285.9043787256,1113999.4303114829,2.68658837073422,38.173185585573414,14.208795810108057,0.9392709681247334
-0.9465103312272792,0.9352747179474552,1.8817850491747343,-0.40713624372282853,-0.37328827260586533,0.2762388805668909,0.9986987259139988,1.508026225656252,391283.91100825457,229570.0908359326,104869.50172059836,725723.5035647855,2.1891025233205688,31.63327213577545,14.450338345867925,0.9471438156572856
-0.946089028614991,0.9215976196140004,1.8676866482289913,-0.3094901606612127,-0.2288546363265352,0.27912490556653224,0.33125103360037994,0.11784150509316138,344475.34706255916,325663.8404697558,100805.7258207558,770944.9133530708,3.2306085573831753,42.24216734933058,13.075606839705504,0.9472607067651434
-0.9679301592763248,0.9358630610714612,1.903793220347786,-0.3880376947493301,-0.36036781223702535,0.28789713330331984,0.87947948010887,1.132552966724127,513350.8181827056,168107.73836771428,97588.35878286324,779046.9153332831,1.7226208173226745,21.57864116512114,12.526634386468762,0.915015715200657
-0.9599369264770428,0.9230802158550148,1.8830171423320574,-0.21834704342985145,-0.17482216795821628,0.33021165386615325,-0.08325311815943783,-0.8872343118326635,312585.8402631489,770152.3480861145,283143.82832936296,1365882.0166786262,2.720004008670272,56.38498337937493,20.72974275024685,0.9343275672107789
-0.9590329608068836,0.942844754009984,1.9018777148168677,-0.4177418549223459,-0.380151528098393,0.3121579522431644,0.7876065684317091,0.595055017815699,500335.67405320285,243670.5516394161,117401.77667924186,861408.0023718609,2.0755269513949375,28.28747248324564,13.629055726900564,0.9034792665460815
-0.957330121530469,0.9390145472002172,1.8963446687306862,-0.22852952863214587,-0.17366243480857588,0.33164058437244104,-0.042581892249086185,-0.7483627418664169,904162.0005524231,252869.01519067102,163269.47128812032,1320300.4870312144,1.5487832060436768,19.152383694053178,12.366084303675661,0.9312001173079031
-0.96235499699237,0.909908083530019,1.872263080522389,-0.38034239021116467,-0.33211163084983625,0.3241835746685798,0.527025668951793,-0.20515734922223272,516639.05871066684,408111.2594161489,124491.48436985209,1049241.8024966677,3.2782263098710436,38.89582538982428,11.864899403895745,0.907932460566063
