min,max,range,median,mean,std_dev,skewness,kurtosis,vlf_power,lf_power,hf_power,total_power,lf_hf_ratio,lfnu,hfnu,Permutation_Entropy
-1.0571428571428572,1.1523809523809523,2.2095238095238097,0.04761904761904763,-0.003569312169312159,0.2374969811810222,0.05487747136628395,7.305683766878623,6.254691431666306,289.7602531303485,4013.5555610320225,4309.570505594037,0.07219540099149423,6.723645726510918,93.13121935984637,0.7718705120959214
-1.0698412698412698,1.3365079365079364,2.4063492063492062,0.04761904761904763,0.0009756613756613864,0.24058530458785024,0.2303765266193513,7.402552377663115,1249.2437374881742,5014.132274032931,10077.545008674613,16340.921020195718,0.4975549372110801,30.68451446424576,61.670605935979935,0.7660864431131037
-3.0,3.0,6.0,0.02857142857142858,-0.006625396825396828,0.4761467115444441,-1.1632475772964808,14.060824411867127,1908.4651298745653,230617.4523343334,1337439.4171065786,1569965.3345707865,0.17243207384544718,14.6893340417215,85.18910498569842,0.7576223299940412
-1.038095238095238,1.2857142857142858,2.3238095238095235,0.04761904761904763,-0.002222222222222212,0.2427631176701177,0.4586489767940539,7.233771524123473,74.93932191326174,2481.096342057265,4102.053928358952,6658.089592329479,0.6048424485364677,37.2643880448175,61.610074053145304,0.7671789366504711
-1.0444444444444445,1.215873015873016,2.2603174603174603,0.04761904761904763,-0.0037851851851851753,0.23529133503212532,0.39281341486722116,7.757425677894123,45.93963296787845,449.5841088004442,895.251103799532,1390.7748455678548,0.5021877179401019,32.32616050205298,64.37067125944459,0.7715094192899513
-2.8095238095238093,2.4285714285714284,5.238095238095237,0.04126984126984128,-0.005108994708994685,0.4960419813163409,-0.41881766275344545,3.933708510919172,1394.5280965254026,166041.71246860828,1174206.524506214,1341642.7650713478,0.14140758802071327,12.37600028795879,87.52005787798292,0.7474375145063179
-1.0698412698412698,1.1206349206349207,2.1904761904761907,0.04761904761904763,-0.0013089947089946975,0.23770056844146453,0.15373192646272332,6.505481310004416,291.794049635175,2245.736266061779,6443.970820882553,8981.501136579507,0.3485019297083359,25.004019171310148,71.74714697343633,0.7660566382511935
-1.0317460317460316,1.1904761904761905,2.2222222222222223,0.04761904761904763,-0.0034031746031745924,0.24122684417762016,0.3363529326691631,6.739813784339701,10.451544957149178,306.89077820985887,4435.554467643756,4752.896790810763,0.06918881967261348,6.456920731020303,93.32318084877087,0.7541835905705468
-1.0571428571428572,1.1269841269841268,2.184126984126984,0.04761904761904763,-0.003124867724867715,0.23248126657545978,0.1913266851998103,7.7746502444697665,0.40098278406093746,539.3718912052256,976.943610995186,1516.7164849844726,0.5521013548118525,35.56181373018751,64.41174871289063,0.7768609610923054
-1.1333333333333333,1.4253968253968254,2.5587301587301585,0.04126984126984128,-0.0034211640211640115,0.25086519576694555,0.27591234172341633,5.407747581923118,5.639201361100429,1533.8334498972008,39640.11353547735,41179.58618673565,0.03869397216848133,3.7247422617162274,96.26156357114102,0.7643480457348222
-1.107936507936508,1.0888888888888888,2.196825396825397,0.04761904761904763,-0.0028878306878306783,0.23033661084307158,-0.13567503497036368,7.587082075766412,9.582130666918056,991.7943915524818,2402.245668333031,3403.6221905524308,0.412861350787952,29.139379638123312,70.57909291463193,0.7781680323109619
-1.1968253968253968,1.0888888888888888,2.2857142857142856,0.04126984126984128,-0.0036328042328042224,0.23961240435484077,-0.28291752618037,7.032690875683308,9.66454797206697,3157.733863691561,19490.312199281103,22657.71061094473,0.16201556093124223,13.936685475037484,86.0206599596447,0.7869897868369319
-1.0634920634920635,1.0888888888888888,2.1523809523809523,0.04761904761904763,-0.0030148148148148057,0.22776924490159434,-0.2193223648486838,8.187338176146914,0.8308799433788883,80.88570990300117,485.5124582343479,567.2290480807279,0.16659862899740285,14.259796845151968,85.59372265527027,0.7671467049924169
-1.1587301587301586,1.107936507936508,2.2666666666666666,0.05396825396825398,-0.002998941798941789,0.23405114951319803,-0.2619307369197254,8.027123682033166,2.567398772775502,239.99849892643195,810.4154488353395,1052.981346534547,0.29614255166450426,22.792283995940466,76.96389413758251,0.7757042736822339
-1.1269841269841268,1.0952380952380951,2.222222222222222,0.04761904761904763,-0.004050793650793641,0.22915073173577966,-0.2534765379170854,8.671644686968506,59.732924462955125,296.17311436937797,1078.5454819000167,1434.4515207323498,0.27460419550191373,20.64713307412221,75.18870218418901,0.7722166177351197
-1.1587301587301586,1.0952380952380951,2.253968253968254,0.04761904761904763,-0.001760846560846551,0.23079521578086074,-0.17621758807511775,8.383244277675994,152.29463431040813,980.8871312475769,1848.7162167442614,2981.8979823022464,0.530577447400228,32.89472467097145,61.99797000824674,0.7708474683590413
-1.1333333333333333,1.1015873015873017,2.234920634920635,0.04761904761904763,-0.004153439153439142,0.23098892630122797,-0.2386398169344212,8.496998253971984,60.76966626092259,495.780333166016,951.6872972227798,1508.2372966497182,0.5209487765706293,32.87150730639695,63.09930800257919,0.7675259542590384
-1.1587301587301586,1.1015873015873017,2.2603174603174603,0.04761904761904763,-0.0031206349206349096,0.2301073990049984,-0.19868295527191496,8.813455372071585,0.4814334312619165,181.0901824632295,472.90195195783156,654.473567852323,0.3829338866407919,27.66959451968137,72.25684507163143,0.7733454542904243
-1.1587301587301586,1.0952380952380951,2.253968253968254,0.04761904761904763,-0.002412698412698402,0.22748958558103052,-0.2298426498966762,8.882304820502881,53.76425275395889,218.42569292491183,1539.7184851187878,1811.9084307976586,0.14186079795493298,12.055007262632694,84.97772066996541,0.7642939204231803
-1.1206349206349207,1.0825396825396825,2.2031746031746033,0.04761904761904763,-0.004146031746031736,0.22848619142622506,-0.26709158234069774,9.16096834225918,70.03916480760527,669.5475909668539,1128.2030041762455,1867.7897599507046,0.5934637547395315,35.84705330992525,60.40310469450381,0.773002179197707
-3.0,3.0,6.0,0.04761904761904763,-0.00022222222222221196,0.4818999145806082,0.155439173951487,17.4263929791262,542.8979738930408,23602.891645068274,470507.5055314,494653.2951503613,0.05016475054613789,4.771603035191271,95.11864373376474,0.7738019288264051
-2.0730158730158728,3.0,5.073015873015873,0.034920634920634935,-0.002964021164021151,0.35057460085884107,1.1881331079592938,16.17716868626315,4402.502530431252,297874.76339002966,205006.1542492525,507283.42016971344,1.4530040060546905,58.7195937313257,40.41254771951091,0.7691372337068759
-1.0317460317460316,1.0571428571428572,2.0888888888888886,0.02857142857142858,-0.003069841269841256,0.23721928981532134,0.19756178118131357,3.8970681401115685,20.379798931253976,15508.188414003038,118024.80915640066,133553.37736933495,0.13139769955867797,11.611977712189146,88.37276262210064,0.7789760372639667
-0.8158730158730159,0.9111111111111112,1.726984126984127,0.04126984126984128,-0.002790476190476179,0.19132138827240727,0.2185240875657251,7.094978388940325,12.38444715313403,40.38419245213108,1180.6281644977412,1233.3968041030064,0.03420568275983081,3.2742254818392103,95.72168182780064,0.7819436058919326
-0.8158730158730159,0.9047619047619048,1.7206349206349207,0.034920634920634935,-0.0029820105820105715,0.19088257317956553,0.2349181696914707,7.327569523619147,5.500488533159723,51.52894470974138,635.0624541441143,692.0918873870154,0.08113996406729464,7.445390655320104,91.75984659230511,0.7776748162109299
-0.8222222222222221,0.9111111111111112,1.7333333333333334,0.034920634920634935,-0.003932275132275121,0.1895986586103045,0.2678381083053192,7.614433804371016,34.350156400603105,314.9671208440675,1152.6724308258483,1501.9897080705189,0.27324946135686173,20.969991948125898,76.74303123598567,0.7767437734073078
-0.8285714285714285,0.8984126984126984,1.726984126984127,0.034920634920634935,-0.0023248677248677136,0.18746601215912606,0.2742705540692844,7.963445236001062,54.71874189778598,555.8380336494517,1460.088193256136,2070.6449688033736,0.38068798598383286,26.84371497884887,70.5136909153442,0.7820118478631801
-0.8158730158730159,0.9111111111111112,1.726984126984127,0.034920634920634935,-0.003941798941798931,0.18886655678457456,0.2754030048762685,7.687286393530451,44.001917944103795,188.74619338677894,877.9472474721979,1110.6953588030806,0.21498580231354505,16.99351598895467,79.0448290355963,0.7764006730294758
