min,max,range,median,mean,std_dev,skewness,kurtosis,vlf_power,lf_power,hf_power,total_power,lf_hf_ratio,lfnu,hfnu,Permutation_Entropy
-0.9468223201024148,0.9385069334555388,1.8853292535579538,-0.39619013040727113,-0.3909969243986228,0.1982768825926381,3.4056860644444873,20.046096530770193,4.665446129837047,2117.163503375944,1109.4611385943292,3231.2900881001106,1.9082809029781418,65.52068819734983,34.33492841389103,0.9424594099945927
-0.9468223201024148,0.9385069334555388,1.8853292535579538,-0.39645568290124283,-0.3914239257932521,0.19998000283936085,3.3790918789547866,19.68152223742034,7.996704045771372,2130.5151370377066,1323.854743281,3462.366584364478,1.6093269657043376,61.533494074798135,38.23554528452669,0.9423112396877971
-0.9468223201024148,0.9385069334555388,1.8853292535579538,-0.3969378959312238,-0.39175503550577956,0.20034711236377178,3.383214293277831,19.642376936431223,30.814699574966205,2036.8461829247549,1209.1286356633582,3276.7895181630793,1.6845570627043251,62.15981135299107,36.89979563719973,0.9417171768122806
-0.9468223201024148,0.9385069334555388,1.8853292535579538,-0.3958893798759466,-0.3910063546761229,0.19854835892934236,3.4039254765109916,20.05342851608516,1.0363523144869626,2266.544020964843,1250.005441539517,3517.585814818847,1.8132273233733678,64.43464751922671,35.53589044717851,0.9417965150498002
-0.9468223201024148,0.9385069334555388,1.8853292535579538,-0.3958885626333179,-0.3910250135095503,0.19892952455798563,3.4173672676414584,20.076380412028467,0.7987714109380374,2256.94623496658,1208.7784489744529,3466.5234553519713,1.8671297762475907,65.10690794496362,34.870049620123524,0.9421925171998944
-0.9468223201024148,0.9385069334555388,1.8853292535579538,-0.3964446258561763,-0.3913088979872825,0.19984612337703264,3.3756964439817527,19.679039312013025,2.4700734926717134,2247.0714747811094,1030.4446511544145,3279.9861994281955,2.180681390566392,68.50856491935376,31.416127645111843,0.9420380465933103
-0.9468223201024148,0.9385069334555388,1.8853292535579538,-0.3966958129763907,-0.39155924650597423,0.2000376791211366,3.375871715224443,19.638019018026732,13.435418989831224,2247.022505790101,966.0349874636115,3226.492912243544,2.326026008322749,69.64287748047872,29.94071314391571,0.9419653722744158
-0.9468223201024148,0.9385069334555388,1.8853292535579538,-0.3961097302266052,-0.3908949328943298,0.19987161004976917,3.3738458755209306,19.668057834991483,6.273401931718238,2337.7285043048164,1063.8493860315589,3407.8512922680934,2.197424311184843,68.59831324238748,31.21760002982743,0.9421739451634736
-0.9468223201024148,0.9385069334555388,1.8853292535579538,-0.3961291525636388,-0.3911371791941456,0.20045005342357536,3.384970639064026,19.651999099069467,0.7351230658699451,2339.1451708647287,1130.2940830187654,3470.174376949364,2.0695013855309137,67.4071362638864,32.57167969790638,0.9415920391786118
-0.9468223201024148,0.9385069334555388,1.8853292535579538,-0.3958865487124247,-0.39083439216974775,0.1995915874801945,3.381096907636938,19.750954071023017,9.75871786876932,2210.578157298367,1293.6378306194624,3513.974705786599,1.7088076005320785,62.908197764147864,36.814090564999766,0.9422578244853531
-0.9468223201024148,0.9385069334555388,1.8853292535579538,-0.3956213519278685,-0.39051958904032424,0.19788970953577031,3.3952883605297752,20.043924414236265,33.26750294988323,2084.037886237353,1120.4514915106495,3237.756880697886,1.8599983149895651,64.3667193995167,34.60579446808682,0.942672388425358
-0.9468223201024148,0.9385069334555388,1.8853292535579538,-0.3964667399463094,-0.39127312381946106,0.20014417271478718,3.3860492188895432,19.700075738348893,3.6828539142503933,2128.487884100142,1226.6127655390123,3358.7835035534044,1.7352565894459913,63.37079724990673,36.51955430414985,0.9424177938524627
