min,max,range,median,mean,std_dev,skewness,kurtosis,vlf_power,lf_power,hf_power,total_power,lf_hf_ratio,lfnu,hfnu,Permutation_Entropy
-0.9604753291994148,0.9424920471071332,1.902967376306548,-0.3545654241720549,-0.32499344953930526,0.33456842342633686,0.567355249030763,-0.19734674177593536,521092.7495585606,446987.27782234055,205232.79527855906,1173312.8226594601,2.177952491538461,38.09617257989119,17.491737183385865,0.9025776994827676
-0.9605504611460696,0.9341393788978588,1.8946898400439283,-0.21594742441291753,-0.17161201455567812,0.336398712077951,-0.13523887373021065,-0.7906257771454084,1043441.8270204298,154654.52026161388,194301.151197832,1392397.4984798757,0.7959526709347645,11.107066798845523,13.954431217375548,0.9350591681397518
-0.9412878552754644,0.940007055949994,1.8812949112254584,-0.23359720785293103,-0.19207918904831603,0.3100808527499409,0.06088634514068832,-0.6073246691910983,587346.5538321551,386566.3237083629,79592.28851923803,1053505.166059756,4.856831370226614,36.69334865762172,7.554997458334578,0.9268222958939725
-0.9491434102596192,0.9178009099171908,1.8669443201768101,-0.22193757967884586,-0.1798451787320783,0.2778616446539435,0.15215007821068707,0.046051817648801396,663033.7646183379,70961.82608137328,64229.429686966825,798225.0203866779,1.1048179382444767,8.889952615992643,8.046531748134463,0.9470993170761716
-0.9567969488889616,0.9363104691885856,1.8931074180775473,-0.32501121089257046,-0.2677922327439068,0.30586801025490756,0.3620626274241092,-0.23834206889571252,218929.0688028596,597860.9502432698,141580.4872348008,958370.5062809302,4.222763757351403,62.3830706730886,14.773043025313934,0.9267017638416049
-0.9508029236553804,0.9245185487915792,1.8753214724469598,-0.3089514630249016,-0.2207913071087129,0.3128734978577937,0.10664047855343455,-0.5102771381813653,971295.7231059553,61294.72508926307,133418.88765153987,1166009.3358467582,0.45941565072368995,5.256795396475169,11.442351578999222,0.939171842173311
-0.9620131905957672,0.9394553273065306,1.9014685179022979,-0.4032467665004149,-0.3533913066166421,0.336698855462558,0.536639413554785,-0.40345683843523705,589156.9185819549,384598.43041643745,195826.97302911227,1169582.3220275047,1.9639706648545388,32.883399755027504,16.743325317164555,0.8925941191858663
-0.946018015176332,0.9213176107429946,1.8673356259193266,-0.23015956962410056,-0.18053793510017468,0.33438642592968226,-0.08796692214281124,-0.849388497233861,939319.2476370633,268367.5585143596,163992.3133437059,1371679.1194951287,1.6364642527598057,19.564893472544593,11.955588665960464,0.9275812995166539
-0.9596358651598044,0.9263213721189038,1.8859572372787081,-0.41853187346180787,-0.37104518959873495,0.3251774070445319,0.6398229264470571,-0.042982346791526016,489230.23378041125,359972.81034352514,169438.64415889885,1018641.6882828353,2.1245024246413595,35.338511518249916,16.633782625225983,0.894479831909792
-0.9618969567939712,0.9210674407059716,1.8829643974999428,-0.20107171656337355,-0.16728103632909938,0.3146847935653617,-0.03842044156206619,-0.721746109206248,530509.9891779362,425249.8598165054,158294.52805260618,1114054.3770470477,2.6864469988197044,38.17137372986118,14.208869092385537,0.9392557645218862
